Hotel_Name	City_Name	Features
French Kitchen	chicago	137 249 196 091 075 205 053 165
Pasteur	chicago	137 253 245 021 246 075 204 051 164
Sweet Spice Cafe & Bar	chicago	026 249 249 068 006 075 205 053 164
Army & Lou's	chicago	137 249 149 036 021 156 220 217 075 205 052 163
Gaylord India	chicago	026 196 021 117 075 205 052 164
Windows of Cuisine	chicago	137 174 136 198 025 039 075 205 053 165
White Knights	chicago	137 174 057 071 202 078 208 056 170
Ranalli's	chicago	214 249 174 004 132 100 086 149 063 125 182 074 204 052 163
Taylor Street Bistro	chicago	214 174 196 092 075 205 053 166
La Risotteria Nord	chicago	214 174 249 242 125 076 205 053 166
Vivere	chicago	026 174 101 099 200 245 196 189 191 192 024 125 076 206 054 167
Whitehall Place	chicago	026 040 024 045 078 208 056 170
Vinny's	chicago	214 174 178 249 191 192 063 125 074 205 052 165
Three Happiness	chicago	214 249 174 035 149 039 060 075 204 051 164
Davis Street Fishmarket	chicago	137 249 212 075 205 052 164
Carson's Ribs	chicago	026 174 249 229 008 017 075 205 052 165
Lac Vien	chicago	214 249 246 075 204 051 163
Busy Bee	chicago	214 249 198 156 042 061 186 075 205 051 162
Pandl's in Bayside	chicago	137 249 174 150 191 192 006 075 205 053 165
Espial	chicago	214 004 132 184 200 196 191 192 025 068 092 125 078 208 056 170
Bice	chicago	026 249 174 099 249 189 191 192 063 114 024 125 075 205 054 167
Alex's Washington Gardens	chicago	137 035 249 196 125 075 205 052 165
P.S. Bangkok	chicago	214 253 035 198 021 235 076 205 052 164
Lone Star Steakhouse	chicago	137 174 100 086 249 225 075 205 053 164
Claim Company	chicago	026 249 174 100 086 149 229 068 107 074 205 052 163
Cafe Iberico	chicago	026 249 004 132 249 001 223 232 091 075 205 052 164
302 West	chicago	137 011 200 196 146 212 031 076 206 054 167
Szechwan House	chicago	026 249 024 021 039 075 205 052 164
Ishtar Inn	chicago	026 143 075 205 052 163
Rosebud on Rush	chicago	026 237 174 101 099 249 245 189 191 192 114 024 125 076 205 053 166
Kyoto Japanese Restaurant	chicago	214 128 076 205 052 165
Cafe 36	chicago	137 249 249 136 200 196 191 192 090 125 076 205 053 166
Edith's Bar-B-Q	chicago	214 035 249 136 149 017 076 205 051 163
Poor Phil's Oyster Bar	chicago	137 174 040 212 075 204 052 163
Tutto Italiano	chicago	026 174 136 125 078 208 056 170
Eccentric	chicago	026 174 101 249 184 191 192 006 075 205 053 166
Marc	chicago	026 174 101 099 249 245 242 024 006 076 205 053 167
Mare	chicago	026 174 101 099 249 245 189 191 192 063 242 114 024 125 212 076 205 054 167
Mia Torre	chicago	026 125 075 205 053 164
Johnny D's	chicago	137 174 125 182 075 205 052 164
Courtright's	chicago	137 174 099 249 200 196 191 192 024 008 078 208 056 170
Ostioneria Playa Azul	chicago	214 004 132 212 142 075 204 052 164
Schulien's	chicago	214 249 191 192 057 071 229 229 001 098 075 205 053 165
Dieterle's	chicago	137 249 011 249 136 098 076 205 052 164
BISTRO BANLIEUE	chicago	137 174 097 011 025 092 076 206 054 166
Cafe Absinthe	chicago	214 102 174 249 200 242 114 006 076 205 054 167
MIA FRANCESCA	chicago	214 102 174 249 149 191 192 063 114 125 076 205 053 165
Frida's	chicago	214 174 249 063 242 025 142 075 205 053 164
T'ang Dynasty	chicago	026 174 191 192 021 039 075 205 053 165
Trattoria No. 10	chicago	026 174 191 192 125 076 205 054 166
Corner Bakery	chicago	026 249 174 083 059 231 156 016 068 076 205 053 163
Ravinia Bistro Maison Barussea	chicago	174 200 196 092 075 205 053 165
Un DiAmo	chicago	214 174 249 242 125 075 205 053 166
Uncle Tannous	chicago	214 174 057 071 143 075 205 052 165
GORDON	chicago	026 190 174 101 249 200 245 196 193 189 191 192 146 114 057 071 024 006 076 206 054 168
Oo-La-La!	chicago	214 102 174 249 063 114 092 125 075 205 053 165
Genghis Khan	chicago	137 174 117 075 204 052 163
Siam Cafe	chicago	214 235 075 204 052 164
Abril	chicago	137 004 132 249 138 025 142 075 205 052 163
Distant Mirror Cafe	chicago	137 249 242 223 232 078 208 056 170
Rupert's for Steaks	chicago	137 174 099 191 192 024 225 076 205 053 167
YOSHI'S CAFE	chicago	214 174 097 080 099 200 245 196 193 146 090 128 014 077 206 054 168
Il Toscanaccio	chicago	026 242 125 078 208 056 170
Bar Louie	chicago	026 004 132 184 125 078 208 056 170
El Nuevo Mexicano	chicago	214 249 249 149 142 075 205 053 163
Arco de Cuchilleros	chicago	214 249 001 223 232 075 205 052 164
Northside Cafe	chicago	214 249 194 215 213 102 174 249 184 063 006 074 204 052 163
Udupi Palace	chicago	214 249 035 117 075 205 052 163
Osteria del Vecchio Ristorante	chicago	174 191 192 125 182 078 208 056 170
Maple Tree Inn	chicago	137 249 149 191 192 063 057 071 030 047 075 205 053 165
Coco Pazzo	chicago	026 174 101 099 249 200 189 114 024 025 125 076 206 054 167
D'Agostino's Cafe & Bar	chicago	214 174 100 086 249 198 125 182 078 208 056 170
Bangkok	chicago	214 021 235 076 205 053 164
Madison's	chicago	026 004 132 099 249 191 192 242 024 125 225 078 208 056 170
EVEREST	chicago	026 190 174 097 080 099 200 245 196 193 189 191 192 146 114 024 090 077 207 055 169
Babaluci	chicago	214 249 125 074 204 052 164
Leona's Daughters	chicago	214 249 174 100 086 198 191 192 125 182 075 205 052 164
BOB CHINN'S CRAB HOUSE	chicago	137 249 174 100 249 149 191 192 212 076 205 052 165
Marche	chicago	026 194 215 213 102 174 101 099 249 184 200 189 191 192 242 114 247 024 092 075 205 054 167
Akai Hana	chicago	137 011 150 136 198 149 196 024 128 076 205 053 164
Cafe Bernard	chicago	214 174 249 200 196 229 092 075 205 052 166
Szechwan East	chicago	026 249 174 198 191 192 024 021 039 060 078 208 056 170
Formosa	chicago	214 035 039 075 205 051 163
Vidalia on Park	chicago	137 249 200 196 191 192 242 024 006 075 205 053 167
Blackhawk Lodge	chicago	026 249 174 101 249 063 024 229 007 075 205 054 166
Rada's Inn	chicago	214 067 078 208 056 170
Ann Sather	chicago	214 249 174 148 097 100 249 198 149 010 059 231 036 156 008 075 205 052 163
Surf and Turf	chicago	026 174 101 099 249 191 192 242 247 057 071 024 212 225 075 205 053 167
Reza's	chicago	026 174 198 191 192 143 179 075 205 052 164
Rudi's Wine Bar & Cafe	chicago	214 249 200 092 076 205 053 165
Blue Agave	chicago	026 249 249 184 142 078 208 056 170
Cornelia's	chicago	026 249 008 075 205 053 165
Francesco's Hole in the Wall	chicago	137 174 249 125 078 208 056 170
Waterford	chicago	137 174 011 099 136 200 196 191 192 146 040 024 045 091 076 206 054 167
Farrago	chicago	026 249 025 006 076 205 053 165
D & J Bistro	chicago	137 174 011 249 200 193 191 192 063 059 231 092 076 206 053 166
Dee's	chicago	214 174 039 076 205 053 164
My Favorite Inn	chicago	137 249 198 149 125 076 206 052 165
Standard India	chicago	214 035 021 117 074 204 051 163
Philander's	chicago	137 174 191 192 040 212 075 205 054 166
Tulpe	chicago	214 035 249 198 135 075 204 051 162
Cafe Angelo	chicago	026 190 174 196 191 192 040 024 229 125 075 205 053 165
Pine Yard	chicago	137 035 149 039 075 204 052 164
Biggs	chicago	214 174 097 099 249 200 191 192 146 247 024 091 075 205 054 167
Ethiopian Village	chicago	214 025 072 075 204 052 163
Dixie Que	chicago	214 249 194 215 213 174 100 086 249 063 059 231 036 030 047 220 217 074 204 052 163
Star Top Cafe	chicago	214 068 076 205 053 166
Febo	chicago	214 174 198 191 192 125 075 205 052 164
Buster Crab Seafood	chicago	214 249 212 074 204 052 164
La Luce	chicago	026 174 196 024 125 078 208 056 170
Il Mito	los_angeles	252 249 024 125 076 205 053 166
Bob Burns	los_angeles	249 136 196 155 009 078 208 056 170
Caffe Luna	los_angeles	252 086 249 248 251 149 063 197 004 156 125 075 204 053 164
Asahi Ramen	los_angeles	252 249 248 251 149 128 151 076 205 051 162
Delmonico's Seafood Grille	los_angeles	076 205 053 166
Marouch	los_angeles	252 136 248 251 197 001 001 143 076 205 051 164
DC3	los_angeles	099 249 175 192 005 031 075 205 054 167
A Thousand Cranes	los_angeles	192 146 040 071 025 128 076 206 054 167
Fresco Ristorante	los_angeles	252 099 200 192 071 024 125 078 208 056 170
Cobalt Cantina	los_angeles	086 249 248 251 149 192 242 132 215 031 075 205 053 165
Orleans	los_angeles	252 086 249 192 084 087 254 030 047 076 205 053 166
Orso	los_angeles	252 249 248 251 189 063 215 125 076 205 054 166
Sweet Lady Jane	los_angeles	252 248 251 084 087 254 156 177 076 205 052 163
Casablanca	los_angeles	100 252 249 248 251 155 071 142 234 075 205 053 164
Bellini's Trattoria	los_angeles	252 249 125 075 205 053 164
Beaurivage	los_angeles	252 249 198 200 192 063 155 031 094 140 076 206 054 167
Benita's Frites	los_angeles	252 086 249 248 251 197 155 018 081 076 204 050 162
The Gumbo Pot	los_angeles	249 248 251 197 001 030 047 076 204 051 162
Al Amir	los_angeles	252 071 057 143 076 206 054 165
Misto Caffe	los_angeles	100 252 249 248 251 149 155 025 025 031 076 205 052 164
Art's Deli	los_angeles	252 249 198 248 251 149 058 075 205 051 163
Paradise	los_angeles	100 252 249 031 075 205 053 164
Mario's Cooking for Friends	los_angeles	252 249 248 251 181 001 229 125 076 205 053 165
442	los_angeles	099 249 200 196 242 243 112 076 205 053 165
La Scala	los_angeles	252 248 251 125 075 205 053 166
Cafe Caper	los_angeles	080 252 136 192 190 092 019 076 206 053 165
Jake & Annie's	los_angeles	100 252 086 249 248 251 155 242 215 005 075 205 053 165
Houston's	los_angeles	026 252 178 249 248 251 149 114 009 017 075 205 053 164
The Monkey Bar	los_angeles	252 086 242 132 004 215 025 031 075 204 053 167
Antonio's	los_angeles	252 249 248 251 192 071 001 229 138 142 234 075 205 052 164
Hamlet Gardens	los_angeles	252 249 248 251 192 132 071 215 009 075 205 053 165
Thailand Plaza	los_angeles	249 248 251 197 242 235 078 208 056 170
Pico Kosher Deli	los_angeles	252 249 136 198 149 058 131 076 204 051 163
CITY RESTAURANT	los_angeles	100 080 252 249 248 251 181 114 084 087 254 215 171 076 205 053 166
Tung Lai Shun	los_angeles	252 136 149 192 039 076 205 052 164
Crazy Fish	los_angeles	249 242 128 078 208 056 170
A Votre Sante	los_angeles	248 251 149 197 155 114 156 215 243 112 075 205 052 163
Cafe Med	los_angeles	249 248 251 242 156 125 078 208 056 170
Pane e Vino	los_angeles	252 249 248 251 189 102 063 114 024 215 125 075 205 053 166
I Cugini	los_angeles	100 080 252 249 248 251 155 114 024 215 125 075 205 054 166
Il Forno	los_angeles	252 001 125 076 205 052 165
Osteria Romana Orsini	los_angeles	192 189 229 125 075 205 053 166
Opus	los_angeles	080 252 249 175 196 063 024 094 076 206 054 168
Gaylord	los_angeles	252 249 248 251 192 229 117 075 205 053 166
HARRY'S BAR	los_angeles	229 125 075 205 053 166
La Paz	los_angeles	252 249 248 251 192 071 142 234 075 205 052 164
Rckenroll	los_angeles	100 249 248 251 181 242 156 005 076 204 051 162
Marix Tex Mex Norte	los_angeles	100 252 178 249 248 251 192 071 215 138 142 234 075 204 052 164
Thai Ranch	los_angeles	252 249 136 149 235 076 205 052 164
Columbia Bar & Grill	los_angeles	252 249 248 251 192 190 181 063 132 024 215 005 075 205 053 166
Il Cielo	los_angeles	175 248 251 200 192 063 071 125 075 206 054 167
La Parrilla	los_angeles	100 252 249 248 251 142 234 075 205 052 164
Reed's	los_angeles	249 242 031 078 208 056 170
Lunaria	los_angeles	080 252 249 192 181 215 092 019 075 205 054 167
Ciao Trattoria	los_angeles	252 249 136 242 125 075 205 054 165
La Serenata De Garibaldi	los_angeles	001 076 205 052 165
Gardel's	los_angeles	252 197 012 034 038 218 125 075 205 053 165
Managua	los_angeles	249 248 251 192 063 071 034 038 218 147 074 204 051 164
Louis XIV	los_angeles	252 192 215 092 019 074 204 053 165
Kate Mantilini	los_angeles	100 252 086 249 248 251 149 192 004 156 215 005 075 204 053 165
Pane Caldo	los_angeles	026 252 249 248 251 192 063 125 075 205 053 165
Inn of the Seventh Ray	los_angeles	075 205 054 165
El Cholo	los_angeles	100 252 249 248 251 192 114 010 071 215 138 229 142 234 075 205 053 164
One Pico	los_angeles	249 248 251 200 155 242 040 031 078 208 056 170
Mario's Peruvian	los_angeles	252 249 136 248 251 149 156 034 038 218 180 076 204 051 163
OCEAN AVE. SEAFOOD	los_angeles	100 080 252 086 249 248 251 063 132 114 215 212 076 205 053 166
Il Piccolino	los_angeles	252 249 248 251 149 071 125 075 205 052 165
Cafe Santorini	los_angeles	249 248 251 242 114 140 078 208 056 170
Pastina	los_angeles	242 025 125 075 205 052 165
Les Freres Taix	los_angeles	100 080 252 249 198 248 251 192 190 197 010 092 019 074 205 052 164
Kachina Grill	los_angeles	248 251 192 190 063 024 215 222 075 205 053 164
Shenandoah Cafe	los_angeles	100 252 249 136 192 009 076 206 053 165
Caioti	los_angeles	086 249 248 251 197 031 183 075 205 052 164
Moustache Cafe	los_angeles	252 086 249 248 251 192 215 092 019 075 205 052 165
Cha Cha Cha	los_angeles	100 252 086 249 248 251 192 197 114 156 025 034 038 218 075 205 053 165
Dragon Regency	los_angeles	011 252 136 248 251 039 076 205 052 164
Schatzi on Main	los_angeles	252 178 249 248 251 155 156 005 031 074 205 053 166
Figs	los_angeles	249 149 192 031 075 205 052 164
Katsu 3rd	los_angeles	252 197 128 076 205 053 166
Mr. Chow	los_angeles	252 249 192 229 001 039 076 205 054 167
The Reel Inn	los_angeles	252 249 248 251 149 063 212 075 204 052 164
Cafe Pierre	los_angeles	011 080 252 249 155 045 068 092 019 140 076 206 053 166
La Frite	los_angeles	252 249 248 251 192 092 019 075 205 052 164
LOCANDA VENETA	los_angeles	175 200 189 114 001 125 077 206 053 167
SHIRO	los_angeles	252 249 171 077 206 052 167
Carrots	los_angeles	252 099 249 197 025 031 171 076 205 051 167
Mi Piace	los_angeles	252 249 248 251 149 063 132 114 084 087 254 125 075 205 053 165
Farfalla on La Brea	los_angeles	252 086 249 248 251 149 192 102 063 132 114 215 025 125 183 075 205 053 165
Typhoon	los_angeles	100 252 086 197 014 075 205 053 165
Hollywood Hot Dog Co.	los_angeles	249 081 115 075 205 052 162
Cafe Maurice	los_angeles	249 102 197 215 092 019 075 204 053 164
Berty's	los_angeles	252 196 031 094 076 206 053 166
Bellapasta	los_angeles	252 149 125 075 205 053 164
Hal's	los_angeles	249 248 251 155 132 031 075 205 053 166
Du-par's	los_angeles	100 252 178 086 249 248 251 004 084 087 254 156 229 042 061 074 204 051 163
Peppone	los_angeles	080 252 249 198 229 125 076 205 053 167
McCormick & Schmick's - LA	los_angeles	249 192 132 024 215 212 075 205 054 166
Nicola's Kitchen	los_angeles	249 125 078 208 056 170
Milky Way	los_angeles	252 249 131 074 205 052 165
The Original Pantry Bakery & Sandwich Shop	los_angeles	252 249 248 251 149 192 156 009 005 075 205 052 163
The Raymond	los_angeles	252 113 249 175 196 071 009 005 045 076 206 054 167
Osteria Nonni	los_angeles	252 249 197 125 075 205 052 164
Koutoubia	los_angeles	249 136 071 144 076 206 053 166
Les Pyrenees	los_angeles	252 249 192 093 075 206 053 167
Jitlada	los_angeles	252 249 248 251 192 001 235 076 205 052 164
Chaco	los_angeles	252 248 251 242 128 075 205 053 165
THE PALM	los_angeles	252 249 175 189 102 114 215 009 076 205 053 168
Cafe '50s	los_angeles	100 252 178 249 248 251 149 156 042 061 107 074 204 053 162
CAMPANILE	los_angeles	080 252 099 249 175 192 181 102 114 084 087 254 156 031 140 076 206 054 167
Caffe Latte	los_angeles	252 086 249 248 251 149 197 027 156 215 031 075 205 052 163
Piazza Rodeo	los_angeles	252 249 248 251 149 063 156 125 074 205 053 165
La Scala Presto	los_angeles	252 248 251 149 125 075 205 052 164
L'Escoffier	los_angeles	175 200 196 192 146 040 071 057 094 076 206 054 168
Hungarian Budapest	los_angeles	252 249 001 116 075 205 052 165
Primi	los_angeles	080 252 192 125 076 205 053 167
Cafe del Rey	los_angeles	100 080 252 099 249 248 251 063 155 132 071 025 171 076 206 054 166
Emporio Armani Express	los_angeles	125 075 205 054 165
TALESAI	los_angeles	252 235 076 205 053 166
L.A. Farm	los_angeles	252 099 192 063 024 031 075 205 053 166
Nate 'n Al's	los_angeles	252 249 198 248 251 149 189 102 058 076 205 052 164
Riva	los_angeles	100 136 063 155 040 071 031 076 205 053 167
Gladstone's Universal CityWalk	los_angeles	100 249 248 251 149 192 063 242 114 212 074 204 053 165
Toto	los_angeles	252 249 136 149 125 076 205 051 164
Matty's on Melrose	los_angeles	252 248 251 102 071 215 125 074 205 052 165
Trattoria Angeli	los_angeles	100 252 192 125 075 205 053 165
Cicada	los_angeles	249 175 192 189 102 114 024 215 125 076 205 053 167
Mario's	los_angeles	252 249 248 251 192 155 125 183 075 205 052 164
Angeli Caffe	los_angeles	252 086 249 248 251 102 114 215 125 075 205 052 165
Ciao Chow Express	los_angeles	249 248 251 155 242 068 078 208 056 170
Barsac Brasserie	los_angeles	252 189 024 092 019 094 075 205 053 165
El Emperador Maya	los_angeles	011 249 142 234 078 208 056 170
Drago	los_angeles	080 252 249 175 192 189 102 114 024 001 025 125 076 206 053 167
The Fish Company	los_angeles	100 252 086 249 248 251 192 155 215 212 075 205 053 164
Mni's Bakery & Espresso Bar	los_angeles	249 027 084 087 254 215 177 075 205 052 162
Benny's BBQ	los_angeles	249 248 251 149 017 075 204 050 163
Stage Deli	los_angeles	100 249 198 248 251 149 058 074 204 052 163
Feast from the East	los_angeles	252 039 081 075 204 050 162
Maldonado's	los_angeles	252 249 146 071 045 076 206 054 167
Broadway Deli	los_angeles	252 178 086 249 248 251 149 181 102 155 114 215 058 074 204 052 164
St. James's Club	los_angeles	252 113 249 175 248 251 200 196 192 063 132 004 040 071 031 094 076 206 054 167
Ginza Sushi-Ko	los_angeles	252 136 192 146 001 128 077 206 054 169
Atlas Bar & Grill	los_angeles	252 102 197 071 215 068 075 205 054 165
Patrick's Roadhouse	los_angeles	178 086 249 248 251 102 197 155 156 009 074 204 052 163
U-Zen	los_angeles	252 249 136 128 076 205 052 165
Tatou	los_angeles	252 175 192 102 242 132 114 071 057 215 045 075 205 054 167
Salud	los_angeles	100 252 086 249 136 248 251 142 234 076 204 052 163
Bambu	los_angeles	252 249 248 251 102 155 242 114 071 068 076 205 053 166
Burger Continental	los_angeles	086 249 248 251 149 192 132 071 156 068 107 143 075 205 052 163
Gilliland's	los_angeles	252 249 192 063 155 084 087 254 001 025 025 031 120 076 205 053 166
Cafe Bellissimo	los_angeles	100 249 248 251 192 197 071 125 074 205 052 164
Tribeca City Pizza	los_angeles	080 252 086 249 248 251 149 063 215 031 045 125 183 075 204 052 164
Sabor Too	los_angeles	025 034 038 218 076 206 053 165
Trilussa	los_angeles	252 249 248 251 192 063 071 125 075 204 052 165
Canter's	los_angeles	100 178 249 248 251 102 197 010 071 215 058 074 204 051 163
Mi Ranchito	los_angeles	252 249 248 251 197 142 234 075 205 052 163
Alejo	los_angeles	252 249 149 125 076 205 051 163
MATSUHISA	los_angeles	252 249 175 192 189 197 114 128 077 206 053 168
Nawab of India	los_angeles	249 117 075 205 052 164
Roxbury	los_angeles	192 057 005 074 204 052 166
JIMMY'S	los_angeles	080 252 175 198 192 189 102 063 132 114 071 024 215 031 045 094 076 206 054 168
